,time,p,u,v
3380,1.0840921829455137,-5.146177291042079e-06,-2.3775457834033517e-07,-2.480917339203497e-07
3381,1.086092182945514,-5.63457299857446e-06,-2.603201639580957e-07,-2.716384319562736e-07
3382,1.088092182945513,-6.167434232719044e-06,-2.849403497388063e-07,-2.9732906059701683e-07
3383,1.0900921829455137,-6.748630441675645e-06,-3.117939432903245e-07,-3.253502016942525e-07
3384,1.0920921829455137,-7.382350891721437e-06,-3.410745323939775e-07,-3.559038598893669e-07
3385,1.094092182945514,-8.073129567629008e-06,-3.72991635888894e-07,-3.892086635362373e-07
3386,1.096092182945514,-8.825871877877307e-06,-4.077719379848583e-07,-4.255011526798525e-07
3387,1.0980921829455137,-9.64588328427238e-06,-4.456606115341043e-07,-4.6503715986167286e-07
3388,1.1000921829455137,-1.0538899982610361e-05,-4.869227361170979e-07,-5.080932898613201e-07
3389,1.102092182945514,-1.1511121768401425e-05,-5.318448171388107e-07,-5.549685048404986e-07
3390,1.1040921829455141,-1.256924722939005e-05,-5.807364124889597e-07,-6.059858217276105e-07
3391,1.1060921829455137,-1.3720511414715946e-05,-6.339318736947129e-07,-6.614941290727426e-07
3392,1.1080921829455137,-1.4972726139016427e-05,-6.917922088855338e-07,-7.218701310109935e-07
3393,1.110092182945514,-1.6334323088653213e-05,-7.547070753006634e-07,-7.875204264006909e-07
3394,1.112092182945513,-1.781439990649889e-05,-8.230969094976358e-07,-8.588837316497063e-07
3395,1.1140921829455137,-1.9422769441413245e-05,-8.974152038688387e-07,-9.364332562109655e-07
3396,1.1160921829455144,-2.117001235862138e-05,-9.78150938539308e-07,-1.020679240214932e-06
3397,1.1180921829455142,-2.3067533317765328e-05,-1.0658311782075341e-06,-1.1121716642165643e-06
3398,1.1200921829455142,-2.512762093636339e-05,-1.1610238439983153e-06,-1.211503141563462e-06
3399,1.1220921829455128,-2.736351176787331e-05,-1.2643406709265376e-06,-1.3193120044450844e-06
3400,1.1240921829455135,-2.978945853542227e-05,-1.3764403621204105e-06,-1.4362855952560816e-06
3401,1.1260921829455142,-3.2420802874678366e-05,-1.4980319515261852e-06,-1.5631637755055814e-06
3402,1.128092182945513,-3.527405285215828e-05,-1.6298783874102038e-06,-1.700742665123689e-06
3403,1.1300921829455135,-3.8366965538649743e-05,-1.7728003495929115e-06,-1.8498786256621643e-06
3404,1.1320921829455135,-4.1718634931220836e-05,-1.927680313987816e-06,-2.011492501552508e-06
3405,1.1340921829455142,-4.534958553166585e-05,-2.095466878684021e-06,-2.186574134278977e-06
3406,1.1360921829455142,-4.928187190406e-05,-2.277179366496036e-06,-2.3761871650393397e-06
3407,1.1380921829455135,-5.3539184549479414e-05,-2.473912719617488e-06,-2.581474142209555e-06
3408,1.1400921829455135,-5.8146962451760815e-05,-2.686842702746684e-06,-2.803661950692186e-06
3409,1.1420921829455142,-6.313251266461079e-05,-2.917231431812724e-06,-3.0440675810219824e-06
3410,1.1440921829455142,-6.852513732721488e-05,-3.166433246210688e-06,-3.304104256915495e-06
3411,1.1460921829455135,-7.435626851296785e-05,-3.4359009432622445e-06,-3.5852879407953873e-06
3412,1.1480921829455135,-8.065961133375828e-05,-3.7271923944436164e-06,-3.889244237680277e-06
3413,1.1500921829455142,-8.747129574075246e-05,-4.041977563778589e-06,-4.217715718725486e-06
3414,1.152092182945513,-9.48300374814453e-05,-4.3820459496664255e-06,-4.572569686608445e-06
3415,1.1540921829455135,-0.00010277730869222472,-4.749314472315719e-06,-4.955806405894687e-06
3416,1.1560921829455144,-0.00011135751862543398,-5.145835829869863e-06,-5.369567822472865e-06
3417,1.1580921829455142,-0.00012061820503037769,-5.573807347255724e-06,-5.81614679713642e-06
3418,1.1600921829455142,-0.0001306102367283461,-6.035580342744431e-06,-6.297996879385514e-06
3419,1.1620921829455129,-0.00014138802794306035,-6.533670038198448e-06,-6.817742648554904e-06
3420,1.1640921829455135,-0.00015300976496936277,-7.070766039973062e-06,-7.378190650406692e-06
3421,1.1660921829455142,-0.00016553764578508692,-7.649743418463676e-06,-7.982340958396905e-06
3422,1.168092182945513,-0.00017903813323323178,-8.273674415317316e-06,-8.633399389896326e-06
3423,1.1700921829455138,-0.00019358222242431102,-8.945840808382816e-06,-9.334790408747287e-06
3424,1.1720921829455135,-0.0002092457230314876,-9.669746965524006e-06,-1.0090170746633724e-05
3425,1.1740921829455142,-0.00022610955717440468,-1.0449133619503692e-05,-1.0903443776873424e-05
3426,1.1760921829455142,-0.000244260073610823,-1.1287992397218053e-05,-1.1778774675357941e-05
3427,1.1780921829455138,-0.00026378937897886343,-1.2190581137660487e-05,-1.2720606404515303e-05
3428,1.1800921829455135,-0.000284795686855943,-1.3161440034073547e-05,-1.373367655729415e-05
3429,1.1820921829455142,-0.0003073836854244538,-1.4205408636856615e-05,-1.4823035099328644e-05
3430,1.1840921829455142,-0.00033166492455757814,-1.532764375488161e-05,-1.5994063048572134e-05
3431,1.1860921829455138,-0.00035775822316247083,-1.6533638293972767e-05,-1.7252492132841034e-05
3432,1.1880921829455136,-0.0003857900976410625,-1.7829241072373704e-05,-1.8604425466824712e-05
3433,1.1900921829455142,-0.0004158952123522812,-1.9220677654120164e-05,-2.005635929125589e-05
3434,1.1920921829455131,-0.00044821685298203476,-2.0714572242279473e-05,-2.1615205818030786e-05
3435,1.1940921829455138,-0.0004829074237501951,-2.231797067508072e-05,-2.328831722617117e-05
3436,1.1960921829455144,-0.0005201289694052618,-2.403836456895871e-05,-2.508351085456565e-05
3437,1.1980921829455142,-0.0005600537229794085,-2.5883716653552758e-05,-2.7009095638489805e-05
3438,1.2000921829455142,-0.00060286468029693,-2.7862487344646706e-05,-2.9073899837892327e-05
3439,1.202092182945513,-0.0006487562022495393,-2.9983662601989204e-05,-3.128730010642354e-05
3440,1.2040921829455136,-0.0006979346458705479,-3.225678311979053e-05,-3.3659251951085724e-05
3441,1.2060921829455151,-0.0007506190252585822,-3.4691974898566304e-05,-3.6200321633286735e-05
3442,1.2080921829455131,-0.0008070417034179875,-3.72999812477624e-05,-3.892171956288261e-05
3443,1.2100921829455138,-0.0008674491160994358,-4.009219626935503e-05,-4.1835335237587854e-05
3444,1.2120921829455136,-0.0009321025287376614,-4.308069987325425e-05,-4.495377378078682e-05
3445,1.2140921829455151,-0.001001278827596948,-4.627829437596991e-05,-4.829039413144689e-05
3446,1.2160921829455142,-0.0010752713462453848,-4.969854273449317e-05,-5.185934894034059e-05
3447,1.2180921829455138,-0.001154390728488961,-5.33558084678109e-05,-5.567562622728114e-05
3448,1.2200921829455136,-0.0012389658289028947,-5.726529731877843e-05,-5.975509285437744e-05
3449,1.2220921829455151,-0.0013293446521035462,-6.144310070935207e-05,-6.411453987062844e-05
3450,1.2240921829455143,-0.0014258953319066386,-6.590624104230244e-05,-6.877172978327207e-05
3451,1.2260921829455138,-0.0015290071515183226,-7.067271890257578e-05,-7.374544581138323e-05
3452,1.2280921829455136,-0.0016390916059023815,-7.576156221132812e-05,-7.905554317703832e-05
3453,1.2300921829455151,-0.0017565835074626955,-8.119287738547474e-05,-8.472300248919081e-05
3454,1.2320921829455131,-0.001881942136170948,-8.698790255517227e-05,-9.076998527496208e-05
3455,1.2340921829455138,-0.002015652435259279,-9.316906289120784e-05,-9.721989171256485e-05
3456,1.2360921829455145,-0.0021582262535807225,-9.976002809347895e-05,-0.00010409742061928268
3457,1.2380921829455134,-0.002310203635723984,-0.0001067857720909998,-0.00011142863174713047
3458,1.2400921829455143,-0.0024721541609451373,-0.00011427263500280225,-0.00011924101043770671
3459,1.242092182945513,-0.002644678331952652,-0.00012224838740786668,-0.00012756353468646974
3460,1.2440921829455136,-0.0028284090145529344,-0.0001307422969708884,-0.0001364267446652742
3461,1.2460921829455145,-0.003024012929125818,-0.00013978519746895998,-0.00014586281475022022
3462,1.2480921829455132,-0.0032321921948622787,-0.00014940956026253415,-0.00015590562810003514
3463,1.2500921829455138,-0.003453685927650102,-0.00015964956825187756,-0.000166590853828046
3464,1.2520921829455136,-0.003689271892445653,-0.00017054119235807496,-0.00017795602680842563
3465,1.2540921829455134,-0.003939768210911628,-0.0001821222705649172,-0.00019004063015469586
3466,1.2560921829455143,-0.004206035125043878,-0.00019443258955541813,-0.00020288618040565439
3467,1.2580921829455138,-0.004488976817440852,-0.00020751396897350708,-0.000216536315450616
3468,1.2600921829455136,-0.0047895432888008386,-0.00022141034833825425,-0.00023103688522252628
3469,1.2620921829455134,-0.005108732293149111,-0.0002361678766342339,-0.0002464360451835481
3470,1.264092182945514,-0.005447591331217669,-0.0002518350045978748,-0.00026278435262386984
3471,1.2660921829455138,-0.0058072197023049145,-0.00026846257971533945,-0.00028013486578991917
3472,1.2680921829455136,-0.006188764166548572,-0.0002861036590929096,-0.00029854292384910426
3473,1.2700921829455143,-0.0065934425099563754,-0.000304814555003329,-0.0003180673200770165
3474,1.2720921829455132,-0.0070225208060228795,-0.00032465383527862973,-0.0003387691628945895
3475,1.274092182945514,-0.007477326750592938,-0.00034568291717647034,-0.0003607125379860792
3476,1.2760921829455143,-0.00795925129442597,-0.0003679661445154445,-0.00038396458605021545
3477,1.2780921829455134,-0.008469750806972315,-0.0003915708883981117,-0.00040859560698097605
3478,1.280092182945514,-0.009010349488708626,-0.0004165676590421359,-0.00043467917637261767
3479,1.282092182945513,-0.0095826418732902,-0.0004430302217073458,-0.0004622922664247006
3480,1.2840921829455136,-0.010188295395210288,-0.00047103571564377766,-0.000491515370035169
3481,1.2860921829455143,-0.01082905301607653,-0.0005006647757549633,-0.000522432627739702
3482,1.2880921829455132,-0.011506735906418177,-0.0005320016568382039,-0.0005551319573456583
3483,1.290092182945514,-0.012223246180933131,-0.0005651343603073774,-0.0005897051861589638
3484,1.2920921829455136,-0.012980569685332646,-0.0006001547633141879,-0.0006262481857151409
3485,1.2940921829455134,-0.013780778832904671,-0.000637158750182024,-0.0006648610089239207
3486,1.296092182945514,-0.014626035488808566,-0.0006762463460610995,-0.0007056480295321482
3487,1.298092182945514,-0.01551859389992712,-0.0007175218527051794,-0.0007487180838004902
3488,1.3000921829455137,-0.016460803667917332,-0.0007610939862613571,-0.000794184614280725
3489,1.3020921829455134,-0.01745511276287277,-0.000807076016953904,-0.0008421658155692572
3490,1.304092182945514,-0.018504070574794047,-0.0008555859105332566,-0.0008927847819023807
3491,1.306092182945514,-0.019610330999822782,-0.0009067464713497783,-0.0009461696564466447
3492,1.3080921829455137,-0.020776655557953667,-0.0009606854869013087,-0.0010024537821268498
3493,1.3100921829455143,-0.0220059165386798,-0.0010175358736908657,-0.0010617758538207607
3494,1.3120921829455132,-0.02330110017077807,-0.0010774358242200278,-0.0011242800717385577
3495,1.314092182945514,-0.02466530981216206,-0.0011405289549300658,-0.001190116295790836
3496,1.3160921829455146,-0.026101769155481246,-0.0012069644548919245,-0.0012594402007374762
3497,1.3180921829455134,-0.02761382544483603,-0.0012768972350313153,-0.0013324134318944553
3498,1.320092182945514,-0.029204952698734018,-0.0013504880776641526,-0.0014092037611640525
3499,1.322092182945513,-0.030878754934089838,-0.0014279037861029918,-0.0014899852431383535
3500,1.3240921829455137,-0.032638969385820976,-0.0015093173340826411,-0.0015749383710136249
3501,1.3260921829455143,-0.034489469716254724,-0.0015949080147386436,-0.0016642502320372509
3502,1.3280921829455132,-0.0364342692083061,-0.0016848615888594837,-0.0017581146621963096
3503,1.3300921829455141,-0.0384775239360593,-0.0017793704321189476,-0.0018567323998409167
3504,1.3320921829455128,-0.040623535906107885,-0.0018786336809821095,-0.001960311237922809
3505,1.3340921829455137,-0.042876756162687664,-0.001982857376962972,-0.0020690661745129363
3506,1.336092182945514,-0.045241787849355015,-0.0020922546088997245,-0.002183219561249498
3507,1.338092182945513,-0.04772338921964701,-0.0022070456528981326,-0.0023030012493515327
3508,1.3400921829455137,-0.05032647658888742,-0.002327458109581565,-0.002428648732820959
3509,1.3420921829455137,-0.05305612721897002,-0.0024537270382698683,-0.002560407288438736
3510,1.344092182945514,-0.05591758212770092,-0.002586095087699187,-0.002698530112150052
3511,1.346092182945514,-0.058916248813951924,-0.002724812622877993,-0.002843278451416335
3512,1.3480921829455137,-0.06205770388964739,-0.0028701378476650627,-0.002994921733101616
3513,1.3500921829455137,-0.0653476956092664,-0.00302233692263876,-0.003153737686443829
3514,1.352092182945514,-0.06879214628734037,-0.0031816840778179523,-0.003320012460651966
3515,1.354092182945514,-0.07239715459410652,-0.0033484617197797944,-0.003494040736654621
3516,1.3560921829455137,-0.07616899771929063,-0.003522960532711297,-0.003676125832516374
3517,1.3580921829455137,-0.08011413339368663,-0.0037054795729170287,-0.0038665798020235532
3518,1.360092182945514,-0.0842392017580291,-0.003896326356297457,-0.004065723525932617
3519,1.3620921829455128,-0.08855102706839732,-0.00409581693830077,-0.004273886795362153
3520,1.3640921829455137,-0.0930566192272456,-0.0043042759858438655,-0.004491408386801777
3521,1.3660921829455144,-0.09776317512889164,-0.004522036840686207,-0.004718636128199952
3522,1.3680921829455142,-0.1026780798082081,-0.0047494415737362895,-0.004955926955586212
3523,1.370092182945514,-0.10780890738104124,-0.004986841029760101,-0.00520364695967508
3524,1.3720921829455128,-0.1131634217648354,-0.00523459486195854,-0.005462171421894593
3525,1.3740921829455135,-0.11874957716772548,-0.005493071555871202,-0.005731884839273093
3526,1.3760921829455142,-0.12457551833437035,-0.0057626484420637706,-0.0060131809376181644
3527,1.3780921829455128,-0.13064958053666678,-0.006043711697050833,-0.006306462672414209
3528,1.3800921829455135,-0.13698028929750558,-0.006336656331905985,-0.006612142216867636
3529,1.3820921829455135,-0.14357635983563488,-0.0066418861680071365,-0.0069306409365227604
3530,1.3840921829455142,-0.1504466962197991,-0.006959813799369116,-0.0072623893498760545
3531,1.386092182945514,-0.15760039022026415,-0.0072908605410143094,-0.007607827074415724
3532,1.3880921829455135,-0.16504671984603525,-0.007635456362838684,-0.007967402757519264
3533,1.3900921829455135,-0.17279514755602066,-0.00799403980843007,-0.008341573991642941
3534,1.3920921829455142,-0.1808553181326438,-0.008367057898306579,-0.008730807213246455
3535,1.394092182945514,-0.18923705620650685,-0.00875496601704635,-0.009135577584901015
3536,1.3960921829455135,-0.19795036342096609,-0.009158227783793584,-0.009556368860042632
3537,1.3980921829455135,-0.2070054152255964,-0.009577314905629776,-0.009993673229837024
3538,1.4000921829455142,-0.21641255728792927,-0.01001270701331722,-0.010447991151641649
3539,1.4020921829455129,-0.2261823015130042,-0.010464891478932262,-0.010919831158558648
3540,1.4040921829455135,-0.2363253216607775,-0.010934363214923859,-0.011409709649597808
3541,1.4060921829455144,-0.2468524485516274,-0.011421624454146406,-0.011918150659972305
3542,1.4080921829455142,-0.2577746648507221,-0.01192718451043876,-0.012445685611085418
3543,1.410092182945514,-0.2691030994224671,-0.012451559519339222,-0.012992853039775851
3544,1.4120921829455129,-0.2808490212466824,-0.012995272158552524,-0.01356019830642178
3545,1.4140921829455135,-0.29302383288871353,-0.01355885134780284,-0.014148273281520062
3546,1.4160921829455142,-0.30563906351626946,-0.014142831927740126,-0.014757636010394431
3547,1.418092182945513,-0.3187063614563372,-0.01474775431758943,-0.015388850355704253
3548,1.4200921829455138,-0.3322374862862705,-0.015374164151268662,-0.01604248561747091
3549,1.4220921829455135,-0.3462443004536732,-0.01602261189172265,-0.01671911613035469
3550,1.4240921829455142,-0.3607387604205927,-0.016693652423265804,-0.017419320837964852
3551,1.426092182945514,-0.37573290732816295,-0.017387844621751497,-0.018143682844012528
3552,1.4280921829455138,-0.3912388571787913,-0.01810575090243,-0.018892788940162768
3553,1.4300921829455135,-0.4072687905336154,-0.01884793674539169,-0.019667229110471376
3554,1.4320921829455142,-0.4238349417240336,-0.01961497019853225,-0.020467596012346025
3555,1.434092182945514,-0.4409495875768813,-0.020407421358020376,-0.021294484434005848
3556,1.4360921829455138,-0.458625035653911,-0.02122586182629628,-0.022148490728468088
3557,1.4380921829455136,-0.4768736120069984,-0.022070864147662118,-0.02303021222412484
3558,1.4400921829455142,-0.4957076484517586,-0.022943001221586844,-0.02394024661203681
3559,1.4420921829455131,-0.5151394693630797,-0.023842845693884143,-0.024879191310105256
3560,1.4440921829455138,-0.5351813779973712,-0.02477096932598157,-0.025847642804353442
3561,1.4460921829455144,-0.5558456423471502,-0.02572794234254096,-0.02684619596758025
3562,1.4480921829455142,-0.5771444805349883,-0.0267143327577474,-0.027875443355721192
3563,1.450092182945514,-0.5990900457547476,-0.02773070568063365,-0.0289359744822947
3564,1.4520921829455131,-0.6216944107694906,-0.028777622599868807,-0.030028375071380075
3565,1.4540921829455136,-0.6449695519762253,-0.029855640648479925,-0.031153226289614026
3566,1.4560921829455151,-0.6689273330492959,-0.03096531184904684,-0.03231110395776796
3567,1.4580921829455131,-0.6935794881750772,-0.0321071823399544,-0.033502577742511565
3568,1.4600921829455138,-0.7189376048921615,-0.03328179158335486,-0.03472821032904415
3569,1.4620921829455136,-0.7450131065521457,-0.034489671555534604,-0.035988556575315044
3570,1.4640921829455151,-0.7718172344177232,-0.035731345920454835,-0.037284162648630784
3571,1.466092182945514,-0.7993610294156024,-0.03700732918727426,-0.03861556514549575
3572,1.4680921829455138,-0.8276553135635341,-0.038318125852741886,-0.03998329019560275
3573,1.4700921829455136,-0.8567106710914678,-0.03966422952938122,-0.04138785255093917
3574,1.4720921829455151,-0.8865374292783481,-0.0410461220604586,-0.04282975466103674
3575,1.474092182945514,-0.9171456390272394,-0.04246427262278148,-0.04430948573546044
3576,1.4760921829455138,-0.9485450552028062,-0.04391913681843796,-0.04582752079467768
3577,1.4780921829455136,-0.9807451167558836,-0.04541115575661061,-0.04738431971050976
3578,1.4800921829455151,-1.0137549266617292,-0.046940755126698784,-0.04898032623743074
3579,1.4820921829455131,-1.047583231698997,-0.04850834426399802,-0.05061596703601958
3580,1.4840921829455138,-1.0822384020982352,-0.05011431520925449,-0.05229165068994687
3581,1.4860921829455145,-1.1177284110890915,-0.05175904176345803,-0.05400776671789674
3582,1.4880921829455152,-1.1540608143771418,-0.05344287853928658,-0.05576468458191222
3583,1.490092182945514,-1.191242729581483,-0.055166160010648516,-0.057562752693663885
3584,1.4920921829455132,-1.2292808156662254,-0.05692919956185205,-0.05940229742022421
3585,1.4940921829455136,-1.2681812523986602,-0.058732288537907615,-0.06128362209093435
3586,1.4960921829455145,-1.307949719868717,-0.06057569529757732,-0.06320700600702762
3587,1.4980921829455132,-1.3485913781048275,-0.062459664270776476,-0.06517270345568629
3588,1.5000921829455138,-1.3901108468216183,-0.06438441502197904,-0.0671809427302543
3589,1.5020921829455136,-1.4325121853364229,-0.0663501413213256,-0.06923192515836625
3590,1.5040921829455134,-1.4757988726911984,-0.06835701022513006,-0.0713258241397724
3591,1.506092182945514,-1.5199737880176705,-0.07040516116753336,-0.07346278419566139
3592,1.5080921829455138,-1.565039191183725,-0.07249470506506119,-0.07564292003132521
3593,1.5100921829455136,-1.6109967037596151,-0.07462572343586446,-0.07786631561401279
3594,1.5120921829455134,-1.6578472903424133,-0.07679826753543194,-0.08013302326783454
3595,1.514092182945514,-1.705591240278051,-0.07901235751057625,-0.08244306278759235
3596,1.5160921829455138,-1.7542281498197243,-0.08126798157350708,-0.0847964205734229
3597,1.5180921829455136,-1.803756904762195,-0.08356509519780685,-0.08719304878815287
3598,1.5200921829455143,-1.8541756635907387,-0.08590362033810314,-0.08963286453921945
3599,1.5220921829455132,-1.9054818411840009,-0.08828344467525992,-0.09211574908706953
3600,1.524092182945514,-1.9576720931093532,-0.09070442088887846,-0.0946415470818774
3601,1.5260921829455143,-2.0107423005495764,-0.09316636595888222,-0.09721006583046517
3602,1.5280921829455134,-2.064687555898415,-0.09566906049795663,-0.09982107459523157
3603,1.530092182945514,-2.1195021490629866,-0.09821224811657728,-0.10247430392691706
3604,1.5320921829455132,-2.175179554509683,-0.1007956348223366,-0.10516944503298233
3605,1.5340921829455136,-2.231712419090275,-0.10341888845526546,-0.10790614918335213
3606,1.5360921829455116,-2.289092550683108,-0.10608163816076284,-0.1106840271552305
3607,1.5380921829455132,-2.347310907684337,-0.10878347390176653,-0.11350264871865633
3608,1.540092182945514,-2.4063575893825297,-0.11152394601169432,-0.11636154216441888
3609,1.5420921829455136,-2.4662218272495733,-0.11430256478968925,-0.11926019387591075
3610,1.5440921829455134,-2.5268919771784906,-0.11711880013959705,-0.12219804794641588
3611,1.546092182945514,-2.5883555126988456,-0.11997208125408093,-0.12517450584328987
3612,1.548092182945514,-2.650599019197676,-0.1228617963451938,-0.12818892612041274
3613,1.5500921829455137,-2.7136081891742037,-0.12578729242269518,-0.13124062418024962
3614,1.5520921829455134,-2.777367818552608,-0.12874787512126545,-0.13432887208671365
3615,1.554092182945514,-2.841861804078042,-0.13174280857776208,-0.13745289843005476
3616,1.556092182945514,-2.907073141817328,-0.13477131535955172,-0.14061188824478646
3617,1.5580921829455137,-2.9729839267854703,-0.13783257644484587,-0.14380498298170746
3618,1.5600921829455143,-3.0395753537160015,-0.1409257312559483,-0.14703128053486808
3619,1.5620921829455132,-3.1068277189922817,-0.14404987774614644,-0.15028983532433046
3620,1.564092182945514,-3.1747204237538464,-0.14720407254096546,-0.15357965843539773
3621,1.5660921829455146,-3.243231978191194,-0.15038733113435224,-0.15689971781496442
3622,1.5680921829455134,-3.312340007038399,-0.15359862814027686,-0.16024893852547145
3623,1.570092182945514,-3.382021256272575,-0.15683689760016215,-0.16362620305686987
3624,1.5720921829455132,-3.4522516010255915,-0.16010103334637815,-0.16703035169689487
3625,1.5740921829455137,-3.5230060547122544,-0.16338988942204016,-0.17046018295985824
3626,1.5760921829455143,-3.594258779375737,-0.16670228055711034,-0.17391445407398606
3627,1.5780921829455132,-3.665983097249628,-0.17003698270083067,-0.17739188152730387
3628,1.5800921829455141,-3.738151503532901,-0.17339273361026775,-0.18089114167189768
3629,1.5820921829455128,-3.8107356803723316,-0.17676823349477985,-0.18441087138628354
3630,1.5840921829455137,-3.8837065120437186,-0.18016214571596587,-0.1879496687955053
3631,1.586092182945514,-3.9570341013214474,-0.183573097542653,-0.19150609404843866
3632,1.588092182945513,-4.030687787023188,-0.1869996809602848,-0.19507867015170424
3633,1.5900921829455137,-4.104636162714239,-0.1904404535340484,-0.19866588385944856
3634,1.5920921829455137,-4.1788470965535485,-0.19389393932485974,-0.2022661866181069
3635,1.5940921829455132,-4.253287752260685,-0.19735862985730684,-0.20587799556524605
3636,1.596092182945514,-4.327924611181547,-0.20083298513847853,-0.2094996945813153
3637,1.5980921829455137,-4.402723495427545,-0.20431543472655872,-0.21312963539320195
3638,1.6000921829455137,-4.477649592060151,-0.20780437884788674,-0.2167661387282082
3639,1.6020921829455133,-4.552667478292473,-0.21129818956111754,-0.2204074955170852
3640,1.604092182945514,-4.6277411476744295,-0.21479521196704868,-0.22405196814456824
3641,1.6060921829455137,-4.702834037228984,-0.2182937654625,-0.2276977917458217
3642,1.6080921829455137,-4.777909055502054,-0.22179214503660394,-0.23134317554703016
3643,1.610092182945514,-4.852928611488771,-0.22528862260773946,-0.234986304248352
3644,1.612092182945513,-4.9278546443953095,-0.2287814483992336,-0.2386253394472896
3645,1.6140921829455137,-5.002648654195577,-0.2322688523519557,-0.2422584211004976
3646,1.6160921829455144,-5.0772717329373585,-0.2357490455717121,-0.245883669021912
3647,1.6180921829455133,-5.151684596754144,-0.23922022180938,-0.24949918441507105
3648,1.620092182945514,-5.225847618534377,-0.24268055897161545,-0.2531030514373323
3649,1.6220921829455128,-5.299720861201172,-0.2461282206598836,-0.2566933387937281
3650,1.6240921829455135,-5.373264111551207,-0.2495613577354969,-0.26026810135803424
3651,1.6260921829455142,-5.446436914602934,-0.2529781099083369,-0.26382538181864656
3652,1.628092182945513,-5.519198608401734,-0.25637660734679985,-0.2673632123467345
3653,1.6300921829455135,-5.591508359228518,-0.2597549723065509,-0.2708796162841892
3654,1.6320921829455135,-5.663325197158454,-0.26311132077556515,-0.27437260984872897
3655,1.6340921829455133,-5.734608051914532,-0.26644376413290216,-0.2778402038535798
3656,1.636092182945514,-5.805315788961144,-0.26975041081868795,-0.28128040543906435
3657,1.6380921829455135,-5.875407245781663,-0.2730293680126916,-0.2846912198134533
3658,1.6400921829455135,-5.9448412682839775,-0.276278743318907,-0.2880706520003851
3659,1.6420921829455133,-6.013576747277579,-0.27949664645350164,-0.2914167085901409
3660,1.644092182945514,-6.081572654965898,-0.2826811909335515,-0.2947273994921157
3661,1.6460921829455135,-6.148788081398237,-0.2858304957639128,-0.2980007396857757
3662,1.6480921829455135,-6.215182270823762,-0.2889426871196739,-0.3012347509674049
3663,1.6500921829455142,-6.280714657893715,-0.2920159000215324,-0.3044274636900117
3664,1.652092182945513,-6.345344903655006,-0.2950482800015835,-0.3075769184937245
3665,1.6540921829455135,-6.409032931282092,-0.2980379847569867,-0.31068116802410123
3666,1.6560921829455144,-6.47173896149207,-0.30098318578894284,-0.3137382786357383
3667,1.6580921829455133,-6.533423547591445,-0.3038820700246238,-0.31674633207869524
3668,1.660092182945514,-6.594047610101409,-0.3067328414195281,-0.31970342716523026
3669,1.6620921829455129,-6.653572470912116,-0.3095337225380073,-0.3226076814144461
3670,1.6640921829455135,-6.711959886916291,-0.31228295610957113,-0.3254572326724652
3671,1.6660921829455142,-6.76917208307373,-0.31497880655881216,-0.3282502407058677
3672,1.668092182945513,-6.8251717848610225,-0.31761956150673115,-0.33098488876615184
3673,1.6700921829455138,-6.879922250061598,-0.3202035332413913,-0.33365938512310706
3674,1.6720921829455135,-6.933387299852652,-0.32272906015589903,-0.3362719645650269
3675,1.674092182945513,-6.985531349148464,-0.3251945081517669,-0.3388208898637963
3676,1.676092182945514,-7.036319436160473,-0.3275982720058509,-0.34130445320299546
3677,1.6780921829455138,-7.0857172511372575,-0.3299387766990909,-0.3437209775672423
3678,1.6800921829455135,-7.1336911642492,-0.3322144787054477,-0.34606881809111106
3679,1.682092182945513,-7.180208252585382,-0.3344238672394279,-0.3483463633660438
3680,1.684092182945514,-7.225236326231631,-0.3365654654608777,-0.3505520367038037
3681,1.6860921829455138,-7.268743953402057,-0.33863783163557043,-0.3526842973551676
3682,1.6880921829455136,-7.310700484598124,-0.3406395602504937,-0.354741641682552
3683,1.6900921829455142,-7.3510760757715525,-0.34256928308266144,-0.3567226042855325
3684,1.6920921829455131,-7.389841710470834,-0.3444256702204752,-0.35862575907822297
3685,1.6940921829455138,-7.426969220952333,-0.3462074310367713,-0.3604497203176599
3686,1.6960921829455144,-7.462431308240353,-0.3479133151127767,-0.3621931435824083
3687,1.6980921829455131,-7.496201561123523,-0.3495421131123672,-0.3638547267008359
3688,1.700092182945514,-7.528254474075212,-0.3510926576060429,-0.36543321062842427
3689,1.7020921829455131,-7.558565464091492,-0.352563823844313,-0.3669273802738701
3690,1.7040921829455136,-7.587110886440183,-0.3539545304801033,-0.36833606527359664
3691,1.7060921829455142,-7.613868049317658,-0.3552637402400977,-0.3696581407146153
3692,1.7080921829455131,-7.6388152274137155,-0.35649046054492445,-0.3708925278056529
3693,1.7100921829455138,-7.661931674384757,-0.3576337440782647,-0.3720381944966897
3694,1.7120921829455136,-7.683197634241892,-0.3586926893050556,-0.37309415604708057
3695,1.7140921829455134,-7.702594351658442,-0.35966644093909417,-0.3740594755426021
3696,1.716092182945514,-7.720104081207196,-0.3605541903603901,-0.3749332643618519
3697,1.7180921829455138,-7.735710095538094,-0.3613551759828523,-0.3757146825925671
3698,1.7200921829455136,-7.749396692509975,-0.3620686835728364,-0.37640293939844666
3699,1.7220921829455134,-7.761149201291675,-0.3626940465193003,-0.37699729333729787
3700,1.724092182945514,-7.770953987450931,-0.36323064605635785,-0.3774970526313119
3701,1.7260921829455138,-7.778798457049183,-0.3636779114391185,-0.3779015753903876
3702,1.7280921829455136,-7.784671059764888,-0.36403532007378975,-0.3782102697895443
